datetime,temperature,humidity,usage
2019-01-17 13:00:00,-3.6,73.9,73.469
2019-01-17 13:15:00,-4.1,75.3,85.883
2019-01-17 13:30:00,-3.8,74.6,98.553
2019-01-17 13:45:00,-4.5,75.6,88.524
2019-01-17 14:00:00,-4.7,76.2,88.535
2019-01-17 14:15:00,-4.8,76.5,87.287
2019-01-17 14:30:00,-4.8,77.1,81.725
2019-01-17 14:45:00,-4.1,76.4,77.896
2019-01-17 15:00:00,-4.4,75.6,90.021
2019-01-17 15:15:00,-4.4,76.0,82.49799999999998
2019-01-17 15:30:00,-4.1,75.9,82.83
2019-01-17 15:45:00,-3.7,75.6,86.117
2019-01-17 16:00:00,-3.0,72.9,77.94
2019-01-17 16:15:00,-2.5,70.8,78.783
2019-01-17 16:30:00,-1.9,70.4,87.20700000000002
2019-01-17 16:45:00,-0.8,65.0,67.41
2019-01-17 17:00:00,0.0,60.7,69.07300000000001
2019-01-17 17:15:00,0.6,58.0,62.601000000000006
2019-01-17 17:30:00,1.5,53.9,74.354
2019-01-17 17:45:00,2.2,50.7,75.307
2019-01-17 18:00:00,3.1,48.5,59.666
2019-01-17 18:15:00,3.8,46.7,57.00899999999999
2019-01-17 18:30:00,4.6,44.8,51.045
2019-01-17 18:45:00,5.1,43.6,55.499
2019-01-17 19:00:00,5.9,42.2,51.902
2019-01-17 19:15:00,6.3,41.9,61.221
2019-01-17 19:30:00,6.7,41.4,58.139
2019-01-17 19:45:00,6.8,41.2,48.889
2019-01-17 20:00:00,7.0,40.7,48.095
2019-01-17 20:15:00,7.2,40.4,45.24800000000001
2019-01-17 20:30:00,7.5,38.9,43.111
2019-01-17 20:45:00,7.0,40.7,43.655
2019-01-17 21:00:00,7.4,39.4,45.288
2019-01-17 21:15:00,7.5,39.1,56.128
2019-01-17 21:30:00,7.6,38.7,47.011
2019-01-17 21:45:00,7.6,39.1,45.48
2019-01-17 22:00:00,7.4,40.3,40.075
2019-01-17 22:15:00,7.3,40.4,33.488
2019-01-17 22:30:00,7.3,39.8,29.626
2019-01-17 22:45:00,7.3,39.3,29.021
2019-01-17 23:00:00,7.3,39.4,39.518
2019-01-17 23:15:00,7.2,39.3,39.625
2019-01-17 23:30:00,6.8,40.1,32.077
2019-01-17 23:45:00,5.8,42.7,31.79300000000001
2019-01-18 00:00:00,4.3,48.3,40.256
2019-01-18 00:15:00,3.6,50.2,46.58
2019-01-18 00:30:00,2.5,53.4,39.2
2019-01-18 00:45:00,2.3,54.1,29.485
2019-01-18 01:00:00,1.7,56.7,39.142
2019-01-18 01:15:00,1.9,56.4,45.912
2019-01-18 01:30:00,1.0,58.0,30.119
2019-01-18 01:45:00,0.5,61.8,33.54
2019-01-18 02:00:00,1.0,59.1,40.132
2019-01-18 02:15:00,-0.2,63.4,37.512
2019-01-18 02:30:00,0.1,63.0,44.062
2019-01-18 02:45:00,1.2,59.7,31.891
2019-01-18 03:00:00,0.2,61.3,39.884
2019-01-18 03:15:00,0.2,63.4,39.329
2019-01-18 03:30:00,-0.5,65.8,41.507
2019-01-18 03:45:00,0.1,64.0,29.354
2019-01-18 04:00:00,-0.3,66.2,36.125
2019-01-18 04:15:00,0.0,66.0,33.721
2019-01-18 04:30:00,0.3,64.8,31.046
2019-01-18 04:45:00,0.4,65.4,30.846
2019-01-18 05:00:00,0.7,64.4,55.552
2019-01-18 05:15:00,0.7,64.5,48.358
2019-01-18 05:30:00,0.9,63.2,36.324
2019-01-18 05:45:00,0.8,64.2,32.887
2019-01-18 06:00:00,1.2,62.1,41.55
2019-01-18 06:15:00,1.1,63.9,49.773
2019-01-18 06:30:00,1.1,63.9,36.126
2019-01-18 06:45:00,1.3,63.0,28.292
2019-01-18 07:00:00,1.3,63.0,35.832
2019-01-18 07:15:00,1.2,63.7,33.2
2019-01-18 07:30:00,1.1,63.9,50.715
2019-01-18 07:45:00,1.0,65.6,55.399
2019-01-18 08:00:00,1.4,63.1,43.111
2019-01-18 08:15:00,1.7,60.2,57.941
2019-01-18 08:30:00,2.0,60.2,72.277
2019-01-18 08:45:00,3.5,56.0,99.383
2019-01-18 09:00:00,3.7,56.0,107.089
2019-01-18 09:15:00,3.8,57.6,107.941
2019-01-18 09:30:00,3.8,61.1,108.823
2019-01-18 09:45:00,3.7,62.0,106.333
2019-01-18 10:00:00,3.6,62.8,102.189
2019-01-18 10:15:00,3.5,63.8,97.524
2019-01-18 10:30:00,3.6,65.9,99.981
2019-01-18 10:45:00,3.4,67.9,102.766
2019-01-18 11:00:00,3.5,70.8,94.949
2019-01-18 11:15:00,3.5,72.0,98.591
2019-01-18 11:30:00,3.5,71.1,98.998
2019-01-18 11:45:00,3.5,70.3,106.07
2019-01-18 12:00:00,3.3,67.6,101.369
2019-01-18 12:15:00,2.9,68.0,87.189
2019-01-18 12:30:00,2.5,67.8,77.337
2019-01-18 12:45:00,2.1,67.9,83.986
2019-01-18 13:00:00,1.6,66.8,99.741
2019-01-18 13:15:00,1.4,65.1,98.617
2019-01-18 13:30:00,1.1,62.8,90.462
2019-01-18 13:45:00,0.8,60.8,88.162
2019-01-18 14:00:00,0.4,57.8,92.917
2019-01-18 14:15:00,0.0,58.2,86.805
2019-01-18 14:30:00,-0.2,56.7,88.26
2019-01-18 14:45:00,-0.6,55.4,84.426
2019-01-18 15:00:00,-0.7,52.6,102.022
2019-01-18 15:15:00,-0.4,49.8,93.658
2019-01-18 15:30:00,-0.1,47.7,78.967
2019-01-18 15:45:00,0.0,46.8,81.21600000000002
2019-01-18 16:00:00,0.1,45.5,77.57600000000002
2019-01-18 16:15:00,0.2,43.3,71.928
2019-01-18 16:30:00,0.4,40.5,65.947
2019-01-18 16:45:00,0.5,38.1,78.604
2019-01-18 17:00:00,0.7,37.3,68.08800000000001
2019-01-18 17:15:00,1.0,36.1,66.15100000000001
2019-01-18 17:30:00,1.1,33.3,61.747
2019-01-18 17:45:00,1.3,30.7,60.847
2019-01-18 18:00:00,1.5,29.5,48.89100000000001
2019-01-18 18:15:00,1.7,28.6,46.918
2019-01-18 18:30:00,1.3,27.1,54.353
2019-01-18 18:45:00,1.4,26.4,57.823
2019-01-18 19:00:00,1.6,25.4,46.583
2019-01-18 19:15:00,1.8,24.1,48.463
2019-01-18 19:30:00,1.9,22.8,50.344
2019-01-18 19:45:00,2.0,22.5,45.074
2019-01-18 20:00:00,2.0,22.5,49.597
2019-01-18 20:15:00,2.0,23.1,45.005
2019-01-18 20:30:00,2.2,24.1,58.295
2019-01-18 20:45:00,1.9,24.8,44.663
2019-01-18 21:00:00,1.8,24.9,44.552
2019-01-18 21:15:00,1.7,25.4,44.026
2019-01-18 21:30:00,1.7,25.1,41.517
2019-01-18 21:45:00,1.5,26.0,38.254
2019-01-18 22:00:00,1.6,26.0,33.281
2019-01-18 22:15:00,1.5,26.5,42.195
2019-01-18 22:30:00,1.2,26.8,44.08600000000001
2019-01-18 22:45:00,0.9,26.9,28.781
2019-01-18 23:00:00,0.8,27.0,32.296
2019-01-18 23:15:00,0.7,27.0,27.235
2019-01-18 23:30:00,0.4,28.5,27.136
2019-01-18 23:45:00,0.0,30.1,29.171
2019-01-19 00:00:00,-0.4,31.7,34.501999999999995
2019-01-19 00:15:00,-0.7,32.2,39.112
2019-01-19 00:30:00,-1.0,31.0,44.535
2019-01-19 00:45:00,-1.2,31.2,27.462
2019-01-19 01:00:00,-1.3,30.0,37.99
2019-01-19 01:15:00,-1.5,30.1,32.648
2019-01-19 01:30:00,-1.5,29.7,27.014
2019-01-19 01:45:00,-1.5,29.1,30.326
2019-01-19 02:00:00,-1.7,29.8,51.323
2019-01-19 02:15:00,-1.7,30.5,32.719
2019-01-19 02:30:00,-1.7,31.0,26.334
2019-01-19 02:45:00,-1.7,31.5,29.923
2019-01-19 03:00:00,-1.8,32.3,34.565
2019-01-19 03:15:00,-2.0,33.6,26.96
2019-01-19 03:30:00,-2.0,34.7,39.364
2019-01-19 03:45:00,-2.1,35.7,33.046
2019-01-19 04:00:00,-2.3,36.0,33.79
2019-01-19 04:15:00,-2.4,35.6,33.849000000000004
2019-01-19 04:30:00,-2.6,34.5,28.493
2019-01-19 04:45:00,-2.7,34.4,40.458
2019-01-19 05:00:00,-2.9,34.2,48.81100000000001
2019-01-19 05:15:00,-3.2,34.5,34.043
2019-01-19 05:30:00,-3.2,34.4,29.842
2019-01-19 05:45:00,-3.4,34.9,31.67
2019-01-19 06:00:00,-3.5,34.9,37.511
2019-01-19 06:15:00,-3.7,35.6,42.499
2019-01-19 06:30:00,-3.9,36.2,37.767
2019-01-19 06:45:00,-4.0,35.0,32.786
2019-01-19 07:00:00,-4.1,34.2,33.882
2019-01-19 07:15:00,-4.2,34.4,27.451
2019-01-19 07:30:00,-4.4,34.2,36.556
2019-01-19 07:45:00,-4.5,33.8,51.81100000000001
2019-01-19 08:00:00,-4.5,34.0,46.25899999999999
2019-01-19 08:15:00,-4.8,35.5,38.834
2019-01-19 08:30:00,-5.2,37.2,43.212
2019-01-19 08:45:00,-5.3,37.7,66.245
2019-01-19 09:00:00,-5.3,37.6,87.867
2019-01-19 09:15:00,-5.2,37.0,95.999
2019-01-19 09:30:00,-6.9,45.4,79.66199999999998
2019-01-19 09:45:00,-7.7,49.3,75.006
2019-01-19 10:00:00,-7.5,49.5,85.035
2019-01-19 10:15:00,-7.9,50.5,78.38600000000002
2019-01-19 10:30:00,-8.0,52.2,76.744
2019-01-19 10:45:00,-8.3,53.8,82.58
2019-01-19 11:00:00,-8.5,56.6,69.358
2019-01-19 11:15:00,-8.5,57.0,66.833
2019-01-19 11:30:00,-8.2,54.1,67.704
2019-01-19 11:45:00,-8.1,53.4,63.323
2019-01-19 12:00:00,-8.8,57.7,74.234
2019-01-19 12:15:00,-8.8,59.1,72.262
2019-01-19 12:30:00,-8.8,57.9,57.415
2019-01-19 12:45:00,-9.0,60.0,58.533
2019-01-19 13:00:00,-8.8,58.4,67.124
2019-01-19 13:15:00,-9.0,59.5,72.414
2019-01-19 13:30:00,-8.8,59.2,73.373
2019-01-19 13:45:00,-9.2,61.2,74.059
2019-01-19 14:00:00,-9.0,60.4,62.678
2019-01-19 14:15:00,-9.3,62.0,59.702
2019-01-19 14:30:00,-9.0,62.0,62.458
2019-01-19 14:45:00,-9.0,61.1,58.746
2019-01-19 15:00:00,-9.2,63.3,56.157
2019-01-19 15:15:00,-8.5,61.1,58.94600000000001
2019-01-19 15:30:00,-7.6,57.9,68.97399999999999
2019-01-19 15:45:00,-6.2,53.4,63.169
2019-01-19 16:00:00,-5.5,53.3,57.282
2019-01-19 16:15:00,-4.3,50.7,57.419
2019-01-19 16:30:00,-3.1,48.5,51.563
2019-01-19 16:45:00,-1.8,44.9,70.008
2019-01-19 17:00:00,-1.3,45.1,61.43600000000001
2019-01-19 17:15:00,-1.4,45.1,56.04
2019-01-19 17:30:00,-1.0,45.1,49.139
2019-01-19 17:45:00,-0.9,45.2,50.426
2019-01-19 18:00:00,-0.8,44.8,47.963
2019-01-19 18:15:00,-0.3,43.8,41.532
2019-01-19 18:30:00,0.0,43.3,49.161
2019-01-19 18:45:00,0.1,43.6,51.899
2019-01-19 19:00:00,0.6,42.9,42.472
2019-01-19 19:15:00,1.2,42.3,46.026
2019-01-19 19:30:00,2.0,41.0,47.154
2019-01-19 19:45:00,2.3,41.4,47.174
2019-01-19 20:00:00,2.9,41.7,49.435
2019-01-19 20:15:00,3.5,41.3,45.091
2019-01-19 20:30:00,4.5,39.7,44.095
2019-01-19 20:45:00,4.2,42.3,51.676
2019-01-19 21:00:00,4.2,44.1,57.294
2019-01-19 21:15:00,4.3,44.4,40.267
2019-01-19 21:30:00,4.6,43.4,41.082
2019-01-19 21:45:00,5.0,42.5,36.946
2019-01-19 22:00:00,5.0,42.0,33.536
2019-01-19 22:15:00,5.8,39.2,41.483
2019-01-19 22:30:00,5.6,38.7,43.94
2019-01-19 22:45:00,5.5,38.8,28.246
2019-01-19 23:00:00,5.3,39.4,31.652
2019-01-19 23:15:00,5.1,40.3,32.086
2019-01-19 23:30:00,5.0,40.1,36.518
2019-01-19 23:45:00,4.9,40.4,44.128
2019-01-20 00:00:00,4.8,40.7,40.924
2019-01-20 00:15:00,4.7,41.0,31.408
2019-01-20 00:30:00,4.4,41.8,27.316
2019-01-20 00:45:00,4.0,44.1,30.013
2019-01-20 01:00:00,3.8,44.3,42.84
2019-01-20 01:15:00,3.7,44.0,45.637
2019-01-20 01:30:00,3.5,44.0,42.57
2019-01-20 01:45:00,3.3,44.9,26.867
2019-01-20 02:00:00,3.0,45.8,39.025
2019-01-20 02:15:00,3.2,45.7,32.95
2019-01-20 02:30:00,3.0,46.4,28.291
2019-01-20 02:45:00,2.9,47.2,32.916
2019-01-20 03:00:00,2.7,48.4,48.077
2019-01-20 03:15:00,2.7,48.8,48.649
2019-01-20 03:30:00,2.6,49.3,41.732
2019-01-20 03:45:00,2.4,49.8,30.347
2019-01-20 04:00:00,2.2,50.5,34.352
2019-01-20 04:15:00,2.2,51.0,36.65
2019-01-20 04:30:00,2.1,51.9,40.481
2019-01-20 04:45:00,2.0,52.5,30.506
2019-01-20 05:00:00,2.2,54.0,36.492
2019-01-20 05:15:00,3.0,53.9,33.133
2019-01-20 05:30:00,2.9,54.7,31.42
2019-01-20 05:45:00,2.5,55.5,25.611
2019-01-20 06:00:00,2.5,56.4,37.375
2019-01-20 06:15:00,1.9,57.2,45.20399999999999
2019-01-20 06:30:00,0.4,60.7,30.461
2019-01-20 06:45:00,-0.1,64.5,24.125
2019-01-20 07:00:00,0.1,64.0,31.496
2019-01-20 07:15:00,0.3,64.8,27.014
2019-01-20 07:30:00,0.0,64.3,29.63300000000001
2019-01-20 07:45:00,-0.1,65.5,25.738000000000003
2019-01-20 08:00:00,-1.5,68.7,37.988
2019-01-20 08:15:00,-1.8,70.6,52.035
2019-01-20 08:30:00,-2.6,71.6,61.651
2019-01-20 08:45:00,-2.7,73.6,68.294
2019-01-20 09:00:00,-2.8,73.8,64.715
2019-01-20 09:15:00,-2.8,73.7,67.72
2019-01-20 09:30:00,-2.8,74.1,65.565
2019-01-20 09:45:00,-3.0,74.2,61.805
2019-01-20 10:00:00,-3.1,75.1,66.917
2019-01-20 10:15:00,-3.4,74.8,60.942
2019-01-20 10:30:00,-2.7,75.7,63.898
2019-01-20 10:45:00,-2.7,75.5,51.063
2019-01-20 11:00:00,-3.1,75.2,56.17
2019-01-20 11:15:00,-3.7,76.6,52.094
2019-01-20 11:30:00,-3.5,78.1,49.51
2019-01-20 11:45:00,-3.8,77.9,46.39100000000001
2019-01-20 12:00:00,-3.4,78.1,51.432
2019-01-20 12:15:00,-3.5,77.7,52.019
2019-01-20 12:30:00,-3.6,77.8,59.232
2019-01-20 12:45:00,-3.6,78.5,54.699
2019-01-20 13:00:00,-4.0,78.5,49.299
2019-01-20 13:15:00,-4.0,78.9,48.447
2019-01-20 13:30:00,-4.1,79.8,54.051
2019-01-20 13:45:00,-4.1,80.0,66.64
2019-01-20 14:00:00,-3.9,79.5,59.688
2019-01-20 14:15:00,-3.7,78.9,51.022
2019-01-20 14:30:00,-3.8,79.5,48.71100000000001
2019-01-20 14:45:00,-3.8,78.8,50.655
2019-01-20 15:00:00,-3.9,79.5,47.754
2019-01-20 15:15:00,-3.7,79.7,57.901
2019-01-20 15:30:00,-3.2,79.2,69.903
2019-01-20 15:45:00,-2.5,77.5,75.465
2019-01-20 16:00:00,-1.4,74.6,85.398
2019-01-20 16:15:00,-0.3,71.4,72.173
2019-01-20 16:30:00,0.5,68.5,70.74
2019-01-20 16:45:00,1.5,65.3,72.085
2019-01-20 17:00:00,2.7,60.7,69.633
2019-01-20 17:15:00,4.0,53.8,86.765
2019-01-20 17:30:00,4.1,52.0,90.875
2019-01-20 17:45:00,4.6,49.2,87.874
2019-01-20 18:00:00,4.5,48.8,77.479
2019-01-20 18:15:00,5.2,45.7,74.937
2019-01-20 18:30:00,5.6,43.8,73.686
2019-01-20 18:45:00,6.2,42.5,72.71
2019-01-20 19:00:00,5.9,43.5,70.852
2019-01-20 19:15:00,5.8,43.4,66.28399999999999
2019-01-20 19:30:00,5.9,42.4,47.933
2019-01-20 19:45:00,5.6,44.2,47.668
2019-01-20 20:00:00,6.4,41.8,52.33
2019-01-20 20:15:00,7.1,39.4,41.719
2019-01-20 20:30:00,7.6,37.9,47.007
2019-01-20 20:45:00,7.6,37.0,49.916
2019-01-20 21:00:00,7.8,35.8,65.17399999999999
2019-01-20 21:15:00,7.8,35.9,46.543
2019-01-20 21:30:00,7.8,36.3,40.271
2019-01-20 21:45:00,7.9,35.8,37.157
2019-01-20 22:00:00,8.2,34.8,33.677
2019-01-20 22:15:00,7.8,35.6,30.903
2019-01-20 22:30:00,7.9,34.9,31.034
2019-01-20 22:45:00,7.9,33.5,40.071
2019-01-20 23:00:00,7.8,32.0,49.6
2019-01-20 23:15:00,7.4,31.3,40.526
2019-01-20 23:30:00,7.2,31.4,29.217
2019-01-20 23:45:00,6.9,32.2,29.067
2019-01-21 00:00:00,6.5,34.1,43.585
2019-01-21 00:15:00,6.2,34.6,31.538
2019-01-21 00:30:00,5.8,35.6,27.552
2019-01-21 00:45:00,5.5,35.5,30.981
2019-01-21 01:00:00,5.4,32.2,48.984
2019-01-21 01:15:00,5.0,29.5,47.9
2019-01-21 01:30:00,4.1,30.7,41.027
2019-01-21 01:45:00,2.0,37.6,30.351
2019-01-21 02:00:00,2.8,38.2,39.682
2019-01-21 02:15:00,3.5,38.3,37.033
2019-01-21 02:30:00,2.9,39.6,30.783
2019-01-21 02:45:00,1.6,43.9,28.776
2019-01-21 03:00:00,1.1,45.8,47.628
2019-01-21 03:15:00,0.1,49.1,54.021
2019-01-21 03:30:00,-0.3,51.3,41.562
2019-01-21 03:45:00,-0.7,53.7,26.603
2019-01-21 04:00:00,-0.9,53.8,37.863
2019-01-21 04:15:00,-1.5,56.3,40.757
2019-01-21 04:30:00,-1.3,55.7,38.994
2019-01-21 04:45:00,-1.2,56.2,30.364
2019-01-21 05:00:00,-1.5,57.4,39.455
2019-01-21 05:15:00,-1.9,60.1,32.781
2019-01-21 05:30:00,-2.2,62.7,27.042
2019-01-21 05:45:00,-2.1,62.6,32.858000000000004
2019-01-21 06:00:00,-2.4,61.7,50.327
2019-01-21 06:15:00,-2.7,62.7,52.852
2019-01-21 06:30:00,-2.8,63.7,31.707
2019-01-21 06:45:00,-2.7,65.4,32.203
2019-01-21 07:00:00,-3.0,65.5,38.579
2019-01-21 07:15:00,-3.0,65.9,49.79600000000001
2019-01-21 07:30:00,-3.0,68.9,48.278
2019-01-21 07:45:00,-3.2,69.5,44.523
2019-01-21 08:00:00,-3.4,71.3,49.819
2019-01-21 08:15:00,-3.3,69.7,54.278
2019-01-21 08:30:00,-3.6,70.8,63.07100000000001
2019-01-21 08:45:00,-3.6,71.6,111.616
2019-01-21 09:00:00,-3.8,72.1,106.371
2019-01-21 09:15:00,-3.8,72.7,97.912
2019-01-21 09:30:00,-3.9,72.8,101.482
2019-01-21 09:45:00,-3.8,72.7,104.408
2019-01-21 10:00:00,-3.5,72.4,103.009
2019-01-21 10:15:00,-3.2,71.5,93.739
2019-01-21 10:30:00,-3.6,71.8,114.669
2019-01-21 10:45:00,-3.5,72.5,107.958
2019-01-21 11:00:00,-3.4,73.3,95.29
2019-01-21 11:15:00,-3.5,72.7,90.06
2019-01-21 11:30:00,-3.5,73.2,98.488
2019-01-21 11:45:00,-3.0,72.1,111.194
2019-01-21 12:00:00,-2.7,72.6,102.815
2019-01-21 12:15:00,-0.7,72.8,95.295
2019-01-21 12:30:00,0.0,71.8,86.061
2019-01-21 12:45:00,0.5,68.0,81.545
2019-01-21 13:00:00,-0.3,71.3,82.417
2019-01-21 13:15:00,0.1,69.5,83.431
2019-01-21 13:30:00,0.4,69.5,92.464
2019-01-21 13:45:00,1.6,66.4,89.986
2019-01-21 14:00:00,2.0,64.3,78.999
2019-01-21 14:15:00,2.0,65.0,86.321
2019-01-21 14:30:00,2.0,64.4,78.497
2019-01-21 14:45:00,1.9,64.5,74.815
2019-01-21 15:00:00,1.1,65.9,87.833
2019-01-21 15:15:00,-0.5,70.2,101.493
2019-01-21 15:30:00,-0.7,72.5,91.169
2019-01-21 15:45:00,-0.4,72.6,85.891
2019-01-21 16:00:00,0.3,70.6,84.75
2019-01-21 16:15:00,0.9,69.5,76.899
2019-01-21 16:30:00,2.8,65.5,77.9
2019-01-21 16:45:00,4.6,60.4,76.765
2019-01-21 17:00:00,5.1,59.1,65.797
2019-01-21 17:15:00,5.7,55.5,66.642
2019-01-21 17:30:00,6.3,50.9,70.117
2019-01-21 17:45:00,6.0,49.6,67.495
2019-01-21 18:00:00,6.1,48.0,55.54
2019-01-21 18:15:00,6.4,44.8,50.346
2019-01-21 18:30:00,6.4,43.2,63.059
2019-01-21 18:45:00,6.6,41.3,49.791
2019-01-21 19:00:00,6.2,41.4,52.25100000000001
2019-01-21 19:15:00,6.4,39.8,51.754
2019-01-21 19:30:00,6.7,38.2,50.157
2019-01-21 19:45:00,7.3,38.9,59.587
2019-01-21 20:00:00,7.1,38.4,62.533
2019-01-21 20:15:00,6.5,37.2,47.798
2019-01-21 20:30:00,6.7,37.2,43.997
2019-01-21 20:45:00,7.4,33.5,45.301
2019-01-21 21:00:00,7.7,30.6,63.754
2019-01-21 21:15:00,7.9,29.9,47.091
2019-01-21 21:30:00,7.8,28.4,42.142
2019-01-21 21:45:00,7.8,25.4,37.567
2019-01-21 22:00:00,8.1,23.6,34.808
2019-01-21 22:15:00,7.7,24.6,32.734
2019-01-21 22:30:00,7.3,25.2,28.32800000000001
2019-01-21 22:45:00,6.9,25.1,28.375
2019-01-21 23:00:00,6.6,25.6,48.657
2019-01-21 23:15:00,6.4,27.1,42.37600000000001
2019-01-21 23:30:00,6.0,28.4,27.661
2019-01-21 23:45:00,5.6,29.1,27.859
2019-01-22 00:00:00,5.2,30.5,35.711
2019-01-22 00:15:00,4.9,31.4,41.66
2019-01-22 00:30:00,4.5,32.1,37.006
2019-01-22 00:45:00,4.2,32.2,30.759
2019-01-22 01:00:00,3.8,32.5,40.324
2019-01-22 01:15:00,3.7,32.4,45.627
2019-01-22 01:30:00,3.4,33.3,39.348
2019-01-22 01:45:00,3.0,34.3,30.714
2019-01-22 02:00:00,2.4,35.2,40.166
2019-01-22 02:15:00,2.8,32.2,27.673
2019-01-22 02:30:00,2.6,32.8,26.074
2019-01-22 02:45:00,2.8,32.3,29.939
2019-01-22 03:00:00,2.6,32.5,41.488
2019-01-22 03:15:00,2.6,31.4,44.313
2019-01-22 03:30:00,2.3,31.0,28.379
2019-01-22 03:45:00,1.4,34.6,27.35
2019-01-22 04:00:00,1.0,36.1,34.494
2019-01-22 04:15:00,0.4,38.3,45.784
2019-01-22 04:30:00,-0.2,40.0,37.25
2019-01-22 04:45:00,-2.2,47.3,31.37
2019-01-22 05:00:00,-2.0,46.8,40.174
2019-01-22 05:15:00,-1.5,45.2,38.88
2019-01-22 05:30:00,-1.5,44.8,41.095
2019-01-22 05:45:00,-1.2,42.9,30.236
2019-01-22 06:00:00,-0.3,38.2,35.324
2019-01-22 06:15:00,-0.2,37.3,36.502
2019-01-22 06:30:00,-0.4,36.5,44.938
2019-01-22 06:45:00,-0.5,35.9,32.778
2019-01-22 07:00:00,-0.6,36.2,38.766
2019-01-22 07:15:00,-0.9,36.7,32.843
2019-01-22 07:30:00,-1.0,36.4,49.007
2019-01-22 07:45:00,-1.0,35.4,44.934
2019-01-22 08:00:00,-1.0,34.1,44.512
2019-01-22 08:15:00,-1.1,33.3,51.82
2019-01-22 08:30:00,-1.5,34.9,58.326
2019-01-22 08:45:00,-1.8,37.0,64.482
2019-01-22 09:00:00,-1.8,37.0,72.148
2019-01-22 09:15:00,-2.0,36.7,73.794
2019-01-22 09:30:00,-3.4,42.8,71.892
2019-01-22 09:45:00,-3.5,43.1,68.749
2019-01-22 10:00:00,-4.0,44.6,71.402
2019-01-22 10:15:00,-4.4,46.2,73.74
2019-01-22 10:30:00,-4.6,46.1,83.56200000000003
2019-01-22 10:45:00,-5.2,48.6,83.214
2019-01-22 11:00:00,-5.6,49.5,65.317
2019-01-22 11:15:00,-6.0,51.2,75.027
2019-01-22 11:30:00,-5.6,47.9,71.685
2019-01-22 11:45:00,-6.2,50.2,59.004
2019-01-22 12:00:00,-5.9,48.5,57.738
2019-01-22 12:15:00,-6.6,52.2,57.224
2019-01-22 12:30:00,-6.0,49.0,72.079
2019-01-22 12:45:00,-6.9,54.6,73.98899999999998
2019-01-22 13:00:00,-7.0,53.9,70.038
2019-01-22 13:15:00,-7.0,53.5,68.878
2019-01-22 13:30:00,-7.1,54.8,69.414
2019-01-22 13:45:00,-7.3,55.2,70.586
2019-01-22 14:00:00,-7.7,57.8,75.133
2019-01-22 14:15:00,-7.3,56.1,70.626
2019-01-22 14:30:00,-7.1,53.6,66.598
2019-01-22 14:45:00,-6.9,53.5,65.01100000000001
2019-01-22 15:00:00,-7.3,55.6,74.953
2019-01-22 15:15:00,-6.9,54.1,60.476000000000006
2019-01-22 15:30:00,-5.6,49.3,68.559
2019-01-22 15:45:00,-4.4,48.4,67.814
2019-01-22 16:00:00,-3.3,46.8,61.94600000000001
2019-01-22 16:15:00,-2.6,45.2,64.17399999999999
2019-01-22 16:30:00,-2.2,43.2,59.06800000000001
2019-01-22 16:45:00,-1.1,40.5,62.772
2019-01-22 17:00:00,-0.5,37.2,65.877
2019-01-22 17:15:00,0.9,33.1,59.72
2019-01-22 17:30:00,1.5,29.9,52.514
2019-01-22 17:45:00,2.1,30.5,51.861
2019-01-22 18:00:00,2.5,29.4,46.074
2019-01-22 18:15:00,3.1,26.8,44.58
2019-01-22 18:30:00,3.5,24.6,42.00899999999999
2019-01-22 18:45:00,3.9,24.1,39.836
2019-01-22 19:00:00,3.9,23.7,41.317
2019-01-22 19:15:00,4.4,22.7,40.555
2019-01-22 19:30:00,4.8,22.4,51.792
2019-01-22 19:45:00,5.1,21.3,55.326
2019-01-22 20:00:00,5.8,16.6,44.276
2019-01-22 20:15:00,6.1,13.4,40.737
2019-01-22 20:30:00,6.3,12.2,38.366
2019-01-22 20:45:00,6.2,12.4,38.003
2019-01-22 21:00:00,6.3,11.8,39.574
2019-01-22 21:15:00,6.5,12.3,43.851000000000006
2019-01-22 21:30:00,6.6,12.7,49.198
2019-01-22 21:45:00,6.5,11.9,35.334
2019-01-22 22:00:00,6.6,11.6,32.117
2019-01-22 22:15:00,6.5,11.2,37.941
2019-01-22 22:30:00,6.3,12.0,31.968000000000004
2019-01-22 22:45:00,6.2,13.5,27.486
2019-01-22 23:00:00,5.9,14.5,33.7
2019-01-22 23:15:00,5.6,12.4,44.493
2019-01-22 23:30:00,5.4,10.1,31.646
2019-01-22 23:45:00,5.0,9.1,29.835
2019-01-23 00:00:00,4.3,9.7,38.448
2019-01-23 00:15:00,3.6,11.2,38.937
2019-01-23 00:30:00,2.9,12.4,35.084
2019-01-23 00:45:00,2.1,13.2,29.739
2019-01-23 01:00:00,0.5,18.0,41.746
2019-01-23 01:15:00,-0.3,18.9,47.734
2019-01-23 01:30:00,-0.9,20.4,41.216
2019-01-23 01:45:00,-1.3,21.2,29.638
2019-01-23 02:00:00,-1.8,22.0,37.719
2019-01-23 02:15:00,-1.9,22.8,33.899
2019-01-23 02:30:00,-1.2,21.2,26.554
2019-01-23 02:45:00,0.1,18.1,26.755
2019-01-23 03:00:00,0.4,17.6,43.831
2019-01-23 03:15:00,0.4,19.9,41.07
2019-01-23 03:30:00,-0.1,23.5,38.343
2019-01-23 03:45:00,-0.2,28.9,29.186
2019-01-23 04:00:00,-0.1,33.5,36.146
2019-01-23 04:15:00,-0.3,35.8,33.915
